Date,Open,High,Low,Close,Adj Close,Volume
7/25/2016,180.199997,180.419998,178.919998,179.630005,146.412659,1937000
7/26/2016,177.169998,178.990005,176.139999,177.660004,144.806961,3421600
7/27/2016,177.410004,178.940002,177.410004,178.270004,145.304169,2359700
7/28/2016,177.649994,178.369995,177.029999,177.979996,145.067825,1799500
7/29/2016,178.110001,178.820007,177.619995,178.360001,145.377502,1621900
8/1/2016,177.080002,178.539993,177.080002,178.289993,145.320435,1598400
8/2/2016,178.580002,178.619995,177.240005,178.360001,145.377502,2115100
8/3/2016,178.720001,179.130005,177.970001,178.380005,145.393814,1419300
8/4/2016,178.960007,179.419998,177.639999,177.809998,144.929245,1071800
8/5/2016,178.25,179.009995,177.369995,178.570007,145.548706,1799500
8/8/2016,178.899994,179.020004,178.270004,178.580002,145.556839,1327700
8/9/2016,178.369995,178.899994,177.940002,178.389999,145.402008,1098900
8/10/2016,178.119995,178.850006,177.850006,178.820007,145.752457,1226300
8/11/2016,179.080002,181.100006,178.880005,181,147.529297,2043400
8/12/2016,181.470001,181.470001,179.899994,180.270004,146.934326,1232900
8/15/2016,181,181.389999,180.460007,180.559998,147.1707,1268200
8/16/2016,180.119995,180.330002,179.210007,179.25,146.102905,1363600
8/17/2016,178.669998,180.089996,178.320007,179.869995,147.52179,1358500
8/18/2016,179.699997,179.699997,178.580002,179.179993,146.955856,1087900
8/19/2016,178.660004,179.779999,178.080002,179.610001,147.308578,1305300
8/22/2016,179.179993,179.589996,178.369995,179.070007,146.865677,1336400
8/23/2016,179.610001,180.539993,179.279999,179.770004,147.439789,1195800
8/24/2016,179.410004,179.960007,179.009995,179.410004,147.144501,1137100
8/25/2016,179.089996,180.320007,179.050003,179.580002,147.283966,840300
8/26/2016,180.190002,181.25,178.919998,179.410004,147.144501,1324700
8/29/2016,179.860001,180.699997,179.279999,180.5,148.038528,1051800
8/30/2016,180.720001,181.020004,179.589996,180.149994,147.75148,1039800
8/31/2016,179.490005,179.770004,178.580002,179.240005,147.005112,1636000
9/1/2016,179.309998,180.169998,178.800003,179.979996,147.612015,1095300
9/2/2016,180.529999,181.490005,180.089996,180.809998,148.292801,1319000
9/6/2016,180.559998,181.279999,179.880005,180.460007,148.005707,1328100
9/7/2016,180.039993,180.539993,179.539993,179.75,147.423401,1133200
9/8/2016,179.190002,180.210007,178.940002,180.100006,147.710449,1424000
9/9/2016,178.889999,179,175.639999,175.639999,144.052521,2083300
9/12/2016,175,178.399994,174.690002,178.100006,146.07016,1913300
9/13/2016,176.830002,177.600006,175.949997,176.070007,144.405197,1864600
9/14/2016,175.960007,177.350006,175.199997,175.619995,144.036133,1864800
9/15/2016,175.529999,177,175.360001,176.589996,144.831696,1663800
9/16/2016,175.880005,175.949997,174.389999,175.059998,143.576874,3358800
9/19/2016,176.050003,177.949997,176.050003,176.720001,144.938278,1754900
9/20/2016,177.710007,178.5,177.330002,177.600006,145.660049,1598600
9/21/2016,177.880005,179.800003,177.5,179.589996,147.292175,1760000
9/22/2016,179.830002,181.660004,179.649994,179.850006,147.505432,1849000
9/23/2016,179.399994,179.699997,177.190002,177.389999,145.487793,1911000
9/26/2016,176.850006,176.910004,175.800003,175.949997,144.306763,1821000
9/27/2016,175.610001,177.029999,175.580002,176.300003,144.593826,2433600
9/28/2016,176.779999,177.979996,176.690002,177.589996,145.65184,1694000
9/29/2016,177.479996,177.630005,174.869995,175.369995,143.831085,1853600
9/30/2016,176.580002,177.149994,176.089996,176.229996,144.536423,2419400
10/3/2016,175.330002,175.949997,174.399994,175.039993,143.56041,1785600
10/4/2016,174.589996,174.970001,171.199997,171.679993,140.804688,3166900
10/5/2016,171.660004,172.559998,171.339996,172.389999,141.387009,2305500
10/6/2016,171.929993,172.320007,170.600006,171.639999,140.771896,2273400
10/7/2016,171.899994,171.940002,170.039993,171.330002,140.517654,2249100
10/10/2016,171.839996,172.75,170.940002,171.139999,140.361816,1936600
10/11/2016,170.240005,170.470001,168.690002,169.679993,139.164368,1998700
10/12/2016,169.600006,170.179993,168.889999,169.720001,139.197205,1554100
10/13/2016,168.869995,170.309998,168.460007,170.020004,139.443222,1919700
10/14/2016,170.990005,171.389999,170.300003,170.330002,139.697495,1512400
10/17/2016,170.539993,171.089996,169.940002,170.210007,139.59906,1229200
10/18/2016,171.679993,171.910004,169.839996,169.949997,139.385818,1185600
10/19/2016,170.800003,170.940002,169.660004,169.910004,139.353043,1164200
10/20/2016,169.570007,170.339996,168.990005,169.860001,139.312027,1210500
10/21/2016,168.110001,169.559998,167.720001,169.5,139.016769,2013200
10/24/2016,172.649994,173.440002,170.899994,171.270004,140.468475,2668500
10/25/2016,169.470001,169.889999,165.110001,166.229996,136.334808,3826200
10/26/2016,165.690002,167.789993,165.410004,166.509995,136.564453,2174900
10/27/2016,166.869995,166.949997,165.279999,165.759995,135.949402,1486400
10/28/2016,166.550003,167.179993,165.139999,165.770004,135.957565,1934300
10/31/2016,166.460007,166.539993,165.179993,165.300003,135.572083,2289100
11/1/2016,165.399994,165.809998,163.850006,164.25,134.710922,2455600
11/2/2016,164.699997,166.369995,163.910004,165.729996,135.924759,2233400
11/3/2016,166.139999,167.639999,165.259995,166.830002,136.826965,2505000
11/4/2016,167.210007,167.850006,166.419998,166.479996,136.539902,1927500
11/7/2016,168.149994,169.889999,167.979996,169.740005,139.213593,1930900
11/8/2016,169.899994,172.050003,169.779999,171.029999,140.271591,1955700
11/9/2016,165.839996,171,165.839996,170.389999,139.746719,3659300
11/10/2016,170.160004,174.669998,169.789993,174.279999,142.937119,3280000
11/11/2016,174.050003,175.130005,173.729996,175.080002,143.593246,1868200
11/14/2016,175.229996,175.509995,171.899994,172.910004,141.813492,2607000
11/15/2016,173.160004,174.25,171.910004,174.240005,142.904297,2177100
11/16/2016,173.130005,173.229996,171.570007,172.009995,141.979874,2022600
11/17/2016,172.009995,173.25,172.009995,172.770004,142.607162,1783700
11/18/2016,172.509995,173.279999,172.289993,172.960007,142.764023,1711100
11/21/2016,171.419998,171.979996,170.720001,171.520004,141.575394,1993900
11/22/2016,171.669998,172.080002,171.279999,171.910004,141.897293,1553300
11/23/2016,172.080002,172.75,171.759995,172.25,142.177933,1477900
11/25/2016,172.210007,173.990005,172.210007,173.490005,143.201477,945800
11/28/2016,173.559998,173.770004,172.279999,172.5,142.384277,1677700
11/29/2016,172.539993,173.289993,172.149994,172.770004,142.607162,1483200
11/30/2016,172.199997,173.190002,171.589996,171.740005,141.757004,2595800
12/1/2016,171.639999,172.740005,171.449997,172.630005,142.491608,1756900
12/2/2016,172.529999,173.690002,172.240005,172.429993,142.326523,1871500
12/5/2016,172.630005,172.949997,171.089996,171.619995,141.657928,2181300
12/6/2016,171.820007,172.029999,171.229996,171.800003,141.806534,1467500
12/7/2016,172.380005,176.059998,171.970001,176.050003,145.314499,3164300
12/8/2016,176.080002,176.350006,174.770004,175.880005,145.17421,1790700
12/9/2016,175.360001,178.869995,175.300003,178.490005,147.328537,2650400
12/12/2016,178.25,179.809998,177.570007,179.639999,148.277786,2296100
12/13/2016,179.570007,180.059998,176.770004,178.830002,147.609192,2708600
12/14/2016,179.160004,179.389999,176.410004,176.600006,145.768524,2234200
12/15/2016,177.259995,177.580002,175.050003,176.020004,145.289795,2055600
12/16/2016,176.559998,178.5,176.550003,177.449997,146.470108,3889700
12/19/2016,177.610001,178.669998,177.320007,178.160004,147.056137,1382000
12/20/2016,178.339996,179.330002,178.059998,178.649994,147.460587,1378200
12/21/2016,178.600006,179.529999,178.419998,178.429993,147.278992,1555900
12/22/2016,178.889999,179.460007,177.979996,179.199997,147.914581,1225600
12/23/2016,179.089996,179.289993,178.529999,178.75,147.543137,731100
12/27/2016,178.660004,179.199997,178.570007,178.919998,147.683472,651000
12/28/2016,178.880005,179.449997,178.020004,178.080002,146.990128,1287900
12/29/2016,178.289993,179.139999,178.029999,178.410004,147.262497,1102000
12/30/2016,179,179.479996,178.289993,178.570007,147.394577,1594200
1/3/2017,178.830002,180,177.220001,178.050003,146.965393,2509300
1/4/2017,178.029999,178.899994,177.610001,178.320007,147.188248,1542000
1/5/2017,178.259995,179.139999,176.889999,177.710007,146.684738,1447800
1/6/2017,177.289993,178.600006,175.800003,178.229996,147.113937,1625000
1/9/2017,178.369995,178.380005,177.199997,177.270004,146.321518,1622600
1/10/2017,177.360001,177.490005,176.309998,176.580002,145.751984,2030100
1/11/2017,176.630005,178.449997,176.389999,177.889999,146.833328,1579600
1/12/2017,176.970001,177.699997,175.75,177.440002,146.461853,1321800
1/13/2017,177.580002,177.910004,176.830002,177.389999,146.420563,1265500
1/17/2017,177,177.679993,176.25,177.259995,146.313278,1557500
1/18/2017,177.899994,179.440002,177.380005,178.490005,147.328537,1804600
1/19/2017,179.25,179.800003,177.759995,178.679993,147.485382,1464400
1/20/2017,179.199997,179.460007,177.830002,178.490005,147.328537,1761900
1/23/2017,177.910004,178.990005,177.130005,178.509995,147.345032,1986800
1/24/2017,177.5,177.759995,174.419998,175.970001,145.248505,3473200
1/25/2017,177.089996,178.630005,176.570007,176.729996,145.875793,3462600
1/26/2017,176.309998,177.229996,176.039993,176.820007,145.950089,2235900
1/27/2017,177.479996,177.979996,176.830002,177.479996,146.494858,1623700
1/30/2017,177.25,177.729996,174.869995,175.419998,144.79451,1823100
1/31/2017,174.740005,175.460007,173.809998,174.820007,144.299255,1845500
2/1/2017,175.169998,175.800003,174.300003,175.169998,144.588181,2272900
2/2/2017,174.130005,174.779999,173.550003,174.179993,143.770981,3106800
2/3/2017,174.020004,175.300003,173.850006,175.039993,144.48085,2820500
2/6/2017,174.119995,176.199997,173.899994,175.100006,144.53035,1622800
2/7/2017,176.080002,176.399994,175.149994,175.759995,145.07515,1247400
2/8/2017,175.619995,177.600006,175.490005,177.070007,146.156464,2145700
2/9/2017,176.869995,178.550003,176.869995,178.179993,147.072678,2009700
2/10/2017,178.300003,179.580002,178.190002,179,147.749496,1392400
2/13/2017,179.860001,181.380005,179.259995,181.020004,149.416855,1929800
2/14/2017,180.860001,182,180.649994,181.600006,149.895599,2035900
2/15/2017,180.300003,181.830002,180.149994,181.699997,150.954865,1762900
2/16/2017,181.75,183.460007,181.619995,183.410004,152.375519,2164000
2/17/2017,183.429993,183.600006,182.529999,182.949997,151.993347,1961500
2/21/2017,182.789993,183.619995,182.039993,183.369995,152.342239,1736300
2/22/2017,183.399994,186.119995,183.080002,186.039993,154.560455,2850900
2/23/2017,185.910004,187.460007,185.710007,187.190002,155.515915,2401600
2/24/2017,186.820007,188.410004,186.300003,187.410004,155.698639,2126300
2/27/2017,187.5,187.550003,186.380005,186.910004,155.283249,1393800
2/28/2017,186.729996,187.5,186.309998,186.350006,154.818024,1932100
3/1/2017,188.080002,190.539993,188.009995,189.860001,157.734131,2226200
3/2/2017,189.460007,190.100006,189.029999,189.889999,157.759033,1764000
3/3/2017,189.889999,190.240005,188.539993,189.309998,157.277145,1627400
3/6/2017,188.929993,189.240005,188.270004,188.899994,156.936554,1668700
3/7/2017,188.289993,189.259995,188.25,189.089996,157.094421,1662300
3/8/2017,189.720001,190.210007,188.970001,189.509995,157.443344,1563700
3/9/2017,189.25,190.389999,189.169998,189.899994,157.767288,1556700
3/10/2017,190.639999,191.240005,190.029999,191.210007,158.855667,2515000
3/13/2017,191.770004,191.960007,190.460007,191.520004,159.11322,1972700
3/14/2017,190.929993,191.440002,189.110001,190.330002,158.124588,1893600
3/15/2017,190.179993,191.860001,189.720001,191.199997,158.847336,2047000
3/16/2017,191.059998,191.639999,189.639999,190.309998,158.107971,1937100
3/17/2017,190.820007,192.360001,190.350006,192.360001,159.811066,4228100
3/20/2017,192.520004,193.5,192.279999,193.009995,160.35112,2085600
3/21/2017,193.490005,193.490005,191.509995,192.130005,159.62001,1895100
3/22/2017,192.300003,192.880005,190.460007,192.220001,159.694763,1627300
3/23/2017,192.119995,192.970001,191.229996,192.139999,159.628281,1482000
3/24/2017,192.119995,192.619995,190.899994,191.509995,159.104919,1435400
3/27/2017,190.699997,191,189.160004,190.429993,158.207672,1984600
3/28/2017,189.940002,191.490005,189.600006,190.990005,158.672943,2330200
3/29/2017,190.589996,191.279999,190.259995,190.679993,158.415359,1692200
3/30/2017,190.740005,191.490005,190.100006,191.279999,158.913834,1835400
3/31/2017,191.300003,192.399994,190.990005,191.330002,158.955368,1730000
4/3/2017,191.869995,192.169998,189.949997,190.720001,158.448578,1546700
4/4/2017,190.570007,190.979996,189.779999,190.190002,158.00827,1349900
4/5/2017,190.699997,192.419998,190.039993,190.240005,158.049805,1448700
4/6/2017,190.410004,191.020004,189.5,189.889999,157.759033,1627400
4/7/2017,190.029999,190.559998,189.520004,189.990005,157.842133,1025200
4/10/2017,190.160004,190.520004,189.309998,189.710007,157.609497,1682700
4/11/2017,189.130005,190.089996,188.990005,190.070007,157.908569,1459600
4/12/2017,190.309998,190.490005,189.399994,189.699997,157.601166,1416100
4/13/2017,189.25,189.860001,188.619995,188.649994,156.728867,1274400
4/17/2017,189.309998,190.360001,189.289993,190.360001,158.149536,1543600
4/18/2017,189.759995,190.839996,189.509995,190.220001,158.033188,1176900
4/19/2017,190.800003,191.130005,189.520004,189.830002,157.709229,1340400
4/20/2017,190.020004,192.110001,189.899994,191.160004,158.814148,1748200
4/21/2017,191.149994,191.619995,190.589996,191.5,159.096603,2584200
4/24/2017,193,194.449997,192.929993,194.229996,161.364639,2709600
4/25/2017,193.990005,195.610001,192.360001,195.130005,162.112396,4182200
4/26/2017,195.699997,196.899994,194.990005,195,162.004364,2641200
4/27/2017,195.429993,196.539993,195.110001,196.110001,162.926559,1770200
4/28/2017,196.149994,197.119995,195.539993,195.830002,162.693924,2467100
5/1/2017,195.5,195.729996,194.470001,194.809998,161.846527,1498500
5/2/2017,195.160004,196.529999,194.580002,196.529999,163.275467,2467200
5/3/2017,196.600006,197.869995,195.710007,197.630005,164.189346,2339500
5/4/2017,198.300003,199.539993,197.759995,199.509995,165.751236,2320800
5/5/2017,199.669998,199.899994,198.979996,199.399994,165.659851,1688600
5/8/2017,198.839996,199.149994,198.300003,198.649994,165.036774,1575900
5/9/2017,199.360001,199.360001,197.529999,197.960007,164.463501,1747800
5/10/2017,197.369995,197.589996,196.529999,196.639999,163.366898,2247700
5/11/2017,196.039993,196.940002,195.259995,196.75,163.458252,1705000
5/12/2017,195.899994,197.119995,195.860001,196.570007,163.308716,1323100
5/15/2017,196.669998,197.740005,196.229996,197.630005,164.189346,1474500
5/16/2017,197.479996,197.940002,196.860001,197.910004,164.421967,1183600
5/17/2017,196.740005,196.740005,194.720001,194.839996,162.838211,1881800
5/18/2017,194.5,195.820007,193.539993,195.240005,163.172546,1929000
5/19/2017,196.300003,196.300003,194.449997,195.800003,163.640594,1894700
5/22/2017,196.350006,198.669998,196.350006,198.509995,165.905441,1835900
5/23/2017,198.729996,198.970001,197.520004,197.729996,165.253525,1514200
5/24/2017,198.490005,198.529999,197.279999,197.490005,165.052979,1206400
5/25/2017,198.410004,199.610001,197.75,199.539993,166.766235,1508000
5/26/2017,199.139999,200.690002,198.970001,200.669998,167.710663,1410600
5/30/2017,200.309998,203.029999,199.960007,202.440002,169.189941,2171100
5/31/2017,202.729996,204.470001,202.270004,204.470001,170.886551,3096800
6/1/2017,204.25,204.899994,203.679993,204.350006,170.786255,2352700
6/2/2017,205.059998,207.389999,204.789993,206.699997,172.750259,1831900
6/5/2017,206.770004,207.330002,206.220001,206.220001,172.349075,1253100
6/6/2017,206.009995,206.660004,205.410004,205.410004,171.67215,1458800
6/7/2017,205.729996,205.869995,204.100006,205.009995,171.337845,1885600
6/8/2017,205.009995,206.029999,204.089996,205.940002,172.115097,2451300
6/9/2017,206,206.970001,205.639999,206.929993,172.942474,1893100
6/12/2017,206.929993,208.419998,205.5,207.389999,173.326965,2388200
6/13/2017,207.580002,209.669998,207.559998,209.110001,174.764404,1688800
6/14/2017,209.779999,210.789993,209.529999,210.009995,175.516617,1585300
6/15/2017,209.5,211.320007,209.440002,211.289993,176.586349,1594100
6/16/2017,211.729996,213.460007,211.440002,213.240005,178.21611,3420600
6/19/2017,214,214,212.699997,213.360001,178.31636,1667600
6/20/2017,213.449997,214.570007,213.050003,213.360001,178.31636,1531200
6/21/2017,214.020004,214.020004,212.089996,212.860001,177.898499,1812900
6/22/2017,212.729996,213.119995,212.089996,212.220001,177.363647,1400400
6/23/2017,212,213.169998,211.710007,212.899994,177.931946,1584900
6/26/2017,212.789993,213.470001,212.309998,212.610001,177.68956,1352100
6/27/2017,212,212.5,209.380005,209.779999,175.324371,2240200
6/28/2017,210.779999,211.179993,210.089996,210.619995,176.026398,1542900
6/29/2017,211.050003,211.050003,207.080002,207.850006,173.711349,1809900
6/30/2017,209.910004,209.910004,207.850006,208.190002,173.995529,1770000
7/3/2017,209.139999,210.339996,208.75,209.830002,175.36618,1040200
7/5/2017,210,210.240005,209.410004,209.759995,175.307663,1065300
7/6/2017,209.050003,209.720001,207.889999,208.020004,173.853455,1189900
7/7/2017,208.5,210.149994,208.050003,209.589996,175.165604,1531000
7/10/2017,209.600006,211.740005,208.990005,210.490005,175.91777,1308400
7/11/2017,210.410004,211.199997,208,209.660004,175.224091,1268100
7/12/2017,210.910004,212.779999,210.270004,211.300003,176.594742,1447900
7/13/2017,211.199997,212,210.179993,211.089996,176.419205,1138800
7/14/2017,211.520004,212.240005,210.630005,211.770004,176.987549,1062000
7/17/2017,212.199997,212.199997,210.589996,211.679993,176.912308,1311300
7/18/2017,210.679993,211.520004,210.300003,211.309998,176.603088,1562600
7/19/2017,211.509995,212.110001,211.169998,212.100006,177.263351,825300
7/20/2017,212.210007,213.410004,212.059998,212.449997,177.555832,1347400
7/21/2017,211.649994,211.839996,209.479996,211.160004,176.477722,2246200
7/24/2017,211.199997,211.660004,210,210,175.508224,2165200
7/25/2017,202.649994,204.5,197.169998,199.389999,166.640884,6593000
7/26/2017,200.449997,201.149994,198.550003,199.029999,166.340042,2922100
7/27/2017,199.139999,200.559998,197.669998,200.050003,167.192474,2174500
7/28/2017,200.789993,201.039993,198.690002,199.720001,166.916718,1488000
7/31/2017,200,201.660004,199.809998,201.169998,168.128525,1833600
8/1/2017,202.289993,203.309998,201.759995,203.179993,169.808395,2015100
8/2/2017,203.190002,205.600006,202.820007,205.410004,171.67215,2029600
8/3/2017,205.910004,207.639999,205.119995,207.619995,173.519165,2054200
8/4/2017,207.949997,208.610001,206.110001,207.649994,173.544205,1522700
8/7/2017,207.899994,208.399994,206.679993,207.440002,173.368774,1172600
8/8/2017,206.830002,207.889999,205.690002,206.429993,172.524628,1856300
8/9/2017,206.690002,207.910004,205.589996,206.479996,172.566422,1622200
8/10/2017,205.619995,207.160004,205.179993,206.229996,172.357483,1571500
8/11/2017,206.850006,206.850006,205.630005,205.979996,172.148529,1452800
8/14/2017,206.660004,207.630005,206.070007,207.369995,173.310181,1264400
8/15/2017,207,207.839996,206.509995,207.179993,173.151413,1048500
8/16/2017,207.210007,208.630005,206.619995,207.919998,173.769882,1704300
8/17/2017,207.789993,208.119995,205.279999,205.350006,171.62204,1396500
8/18/2017,205.350006,205.630005,203.449997,203.529999,170.100891,1838600
8/21/2017,203.800003,204.899994,203.009995,204.550003,170.9534,1567600
8/22/2017,205.199997,205.860001,204.630005,205.460007,171.713928,2091200
8/23/2017,204.050003,204.100006,202.320007,202.669998,170.35643,1267300
8/24/2017,203.889999,203.889999,201.960007,202.119995,169.894119,1230800
8/25/2017,203.440002,203.449997,202.050003,202.130005,169.902527,1238100
8/28/2017,202.779999,203.270004,201.850006,202.460007,170.179901,1174700
8/29/2017,202.199997,203.080002,201.330002,202.919998,170.566559,991300
8/30/2017,202.919998,203.690002,202,203.690002,171.213806,1196200
8/31/2017,204.320007,204.619995,203.020004,204.320007,171.743347,1567900
9/1/2017,204.610001,204.910004,203.229996,203.559998,171.104507,1413000
9/5/2017,202.25,202.529999,200.509995,200.979996,168.935867,1934500
9/6/2017,201.75,202.25,201.240005,202.050003,169.835281,2236200
9/7/2017,201.470001,204.710007,201.470001,204.460007,171.861069,1701500
9/8/2017,204.350006,206.119995,203.160004,205.690002,172.894958,1474000
9/11/2017,206.460007,209.779999,206.089996,209.559998,176.147888,1806700
9/12/2017,209.910004,210.960007,209.259995,209.639999,176.215164,1441200
9/13/2017,209.119995,210.289993,208.570007,209.490005,176.08905,1129600
9/14/2017,209.149994,211.910004,208.740005,211.429993,177.719742,1984200
9/15/2017,212.589996,214.119995,210.660004,213.350006,179.333633,3636400
9/18/2017,214,214.039993,212.570007,213.759995,179.678238,1272400
9/19/2017,214.229996,214.649994,212.850006,213.559998,179.510147,1429700
9/20/2017,211.770004,212.600006,208.309998,210.509995,176.946426,2987200
9/21/2017,210.899994,211.619995,210.240005,210.440002,176.887589,1382400
9/22/2017,209.639999,211.300003,209.279999,210.759995,177.15657,1493300
9/25/2017,210.979996,211.220001,209.369995,210.729996,177.131332,1609200
9/26/2017,211.259995,212.830002,210.929993,211.029999,177.383514,1224600
9/27/2017,211.089996,211.380005,208.160004,209.479996,176.080658,1865100
9/28/2017,208.300003,209.880005,208.25,209.550003,176.13945,2092800
9/29/2017,209.059998,209.899994,208.729996,209.899994,176.433655,1632200
10/2/2017,210.729996,212.789993,210.029999,212.759995,178.837708,1292100
10/3/2017,212.619995,214.600006,211.380005,214.570007,180.359131,1634900
10/4/2017,214.850006,216.940002,214.5,216.520004,181.998215,1636400
10/5/2017,216.490005,217.610001,215.899994,216.369995,181.87207,1740500
10/6/2017,216,216.539993,215.270004,216.520004,181.998215,1650800
10/9/2017,215.960007,217.210007,215.690002,216.679993,182.132645,1054600
10/10/2017,217.380005,217.600006,216.550003,216.75,182.191513,1170900
10/11/2017,216.75,216.860001,214.660004,216.509995,181.989777,2052900
10/12/2017,216.600006,217.639999,216.289993,217.589996,182.897614,1908000
10/13/2017,218.830002,219.759995,216.800003,217.720001,183.006866,1461600
10/16/2017,217.699997,218.729996,217.199997,218.720001,183.847427,1185200
10/17/2017,218.490005,218.720001,216.470001,217.75,183.032104,2150800
10/18/2017,217.520004,218.639999,217.369995,218.270004,183.469162,1413600
10/19/2017,218.490005,219.25,217.470001,219.240005,184.284561,1369000
10/20/2017,219.949997,221.320007,219.190002,221.320007,186.032898,1647800
10/23/2017,221.759995,222.779999,221.199997,221.550003,186.226166,2161300
10/24/2017,229,238.899994,228.990005,234.649994,197.237549,6508400
10/25/2017,235.009995,237.940002,233.940002,237.679993,199.784424,4114500
10/26/2017,238.259995,238.800003,232.309998,232.940002,195.800217,3385000
10/27/2017,234.229996,234.949997,232.550003,234.740005,197.313217,2000400
10/30/2017,233.660004,233.660004,230.639999,231.020004,194.186325,2722600
10/31/2017,231.380005,231.600006,229.809998,230.190002,193.488647,1908200
11/1/2017,231,231.759995,229.110001,230.179993,193.480225,1389900
11/2/2017,230.240005,232.800003,229.550003,232.229996,195.203415,1609500
11/3/2017,231.559998,232.580002,230.919998,232.220001,195.195007,1582700
11/6/2017,232.220001,232.630005,230.149994,230.309998,193.589523,1334700
11/7/2017,230.380005,230.770004,229.139999,230.050003,193.370972,1553600
11/8/2017,229.839996,230.649994,229.380005,229.830002,193.186035,1510200
11/9/2017,228.539993,229.399994,227.050003,228.389999,191.975647,1575800
11/10/2017,227.470001,228.440002,226.160004,227.449997,191.185501,1295800
11/13/2017,226.729996,228.429993,226.259995,228.220001,191.832733,1765300
11/14/2017,228.139999,229.960007,226.75,229.330002,192.765778,1393200
11/15/2017,228.070007,228.509995,226.039993,227.399994,191.143494,1512100
11/16/2017,227.789993,229.990005,227.789993,229.419998,192.841415,1224800
11/17/2017,228.429993,229.919998,227.740005,229.360001,192.790985,1741800
11/20/2017,229.899994,233.589996,229.550003,231.490005,194.581375,1700000
11/21/2017,232.210007,235.710007,232.210007,234.089996,196.766846,2122600
11/22/2017,233.059998,233.860001,231.399994,231.580002,195.639023,1371800
11/24/2017,232.029999,232.039993,230.809998,231.380005,195.470078,659100
11/27/2017,231.75,234.529999,231.130005,234,197.683441,1780800
11/28/2017,234.119995,235.940002,233.380005,235.630005,199.060471,1871700
11/29/2017,236.050003,238.190002,235.639999,238.009995,201.071121,1754600
11/30/2017,238.860001,243.449997,237.690002,243.139999,205.404922,4003400
12/1/2017,243.190002,243.630005,239.149994,241.149994,203.72374,2232300
12/4/2017,243.050003,244.229996,238.509995,239.259995,202.127075,2468700
12/5/2017,240.220001,240.259995,237.860001,238.259995,201.282288,1543100
12/6/2017,240.330002,241.080002,236.970001,238.669998,201.628677,1924100
12/7/2017,238.449997,241.289993,237.929993,240.300003,203.005692,1367100
12/8/2017,240,241.009995,237.490005,238.130005,201.17244,1999800
12/11/2017,239.190002,240.210007,237.860001,239.300003,202.160904,1742900
12/12/2017,236.580002,241.679993,236.119995,236.580002,199.863007,2766300
12/13/2017,236.910004,239.589996,236.630005,239.110001,202.000381,2707900
12/14/2017,240.320007,240.800003,237.809998,238.080002,201.130234,1984700
12/15/2017,239.190002,239.679993,237.649994,238,201.062653,4518700
12/18/2017,238.580002,240.009995,237.149994,238.419998,201.417465,2237300
12/19/2017,239.470001,239.740005,236.899994,238.389999,201.39212,1868900
12/20/2017,238.199997,238.470001,236.490005,236.919998,200.150223,1621600
12/21/2017,236,237.25,234.410004,234.779999,198.342377,2241600
12/22/2017,235.360001,236.080002,234.279999,234.729996,198.300171,1280600
12/26/2017,235.080002,236.279999,235.029999,235.449997,198.908386,789100
12/27/2017,235.520004,236.539993,234.839996,236.199997,199.541962,970500
12/28/2017,236.940002,237.080002,235.279999,235.720001,199.13649,1189700
12/29/2017,236.479996,237.309998,235.369995,235.369995,198.840805,1343900
1/2/2018,235.779999,237.070007,232.809998,235.639999,199.068909,2931000
1/3/2018,235.070007,235.729996,233.289993,235.630005,199.060471,2193700
1/4/2018,237,239.440002,236.470001,238.710007,201.662476,2243100
1/5/2018,238.649994,240.899994,237.740005,240.570007,203.233841,1835900
1/8/2018,239.380005,240.940002,239.179993,239.789993,202.57486,1869000
1/9/2018,239.600006,241.779999,239.339996,241.279999,203.833603,1695100
1/10/2018,241,242.570007,240.029999,241.139999,203.715332,1640900
1/11/2018,240.740005,242.339996,239.75,242.309998,204.703735,1487700
1/12/2018,243.070007,246,242.5,244.470001,206.528503,1974300
1/16/2018,245.300003,247.190002,243.830002,244.740005,206.756622,2411100
1/17/2018,246.850006,248.529999,245.800003,248.110001,209.603592,2519000
1/18/2018,248.130005,249,244.919998,245.910004,207.745041,2233500
1/19/2018,246.630005,248.5,245.600006,248.179993,209.66272,2013500
1/22/2018,247.130005,247.889999,245.080002,247.300003,208.919312,1660500
1/23/2018,246.910004,247.259995,245.119995,246.309998,208.082932,1822700
1/24/2018,247.990005,248.539993,246.25,247.690002,209.248764,3471000
1/25/2018,250,254.800003,247.100006,252.360001,213.194,3507900
1/26/2018,253.429993,259.769989,253.389999,258.630005,218.490921,3730600
1/29/2018,258.51001,259.339996,255.970001,256.01001,216.277527,2306300
1/30/2018,255.600006,255.690002,251.410004,251.539993,212.501251,2412600
1/31/2018,251.490005,253.130005,249.600006,250.5,211.622635,3136400
2/1/2018,247.440002,250.089996,246.179993,247.940002,209.459961,2665500
2/2/2018,246.429993,248.75,244.880005,245.169998,207.119888,3925700
2/5/2018,243.5,244.399994,226.009995,231.440002,195.520767,6590500
2/6/2018,227.509995,234.570007,226.809998,233.630005,197.37088,5108100
2/7/2018,233.190002,237.520004,232.820007,233.190002,196.999161,2885600
2/8/2018,233.160004,233.309998,222.649994,222.889999,188.297714,3751300
2/9/2018,224.610001,226.960007,218.179993,225.210007,190.257614,4518600
2/12/2018,227.490005,230.380005,226.100006,229.190002,193.619934,3290400
2/13/2018,229.710007,231.970001,228.929993,231.360001,195.453156,2523600
